index geno pheno fit
 11865660 0 -0.750161 0.966587 
 11865661 1 0.247632 1.01445 
 11865662 0 -0.194413 0.99593 
 11865663 1 0.0233979 1.00116 
 11865664 0 0.0541108 1.00264 
 11865665 1 0.881888 1.03523 
 11865666 0 -0.203339 0.991319 
 11865667 1 3.12858 1.13149 
 11865668 1 -1.59101 0.925916 
 11865669 0 -1.27291 0.90548 
 11865670 0 -1.85024 0.897814 
 11865671 1 2.14834 1.11342 
 11865672 0 0.635712 1.02585 
 11865673 0 -0.746718 0.949023 
 11865674 1 -0.544952 0.987203 
 11865675 0 -0.790305 0.954348 
 11865676 1 2.09726 1.12017 
 11865677 1 1.7336 1.07871 
 11865678 0 1.03997 1.06295 
 11865679 0 -0.845868 0.963198 
 11865680 0 1.84868 1.12797 
 11865681 1 -0.969652 0.95552 
 11865682 1 1.64613 1.07043 
 11865683 0 0.753487 1.0535 
 11865684 1 1.20285 1.06439 
 11865685 1 0.885743 1.04396 
 11865686 1 1.25442 1.09119 
 11865687 0 0.0958163 1.00417 
 11865688 1 1.1315 1.04306 
 11865689 1 -0.272991 0.985499 
 11865690 1 1.2693 1.07539 
 11865691 1 1.28291 1.06748 
 11865692 0 0.689659 1.03487 
 11865693 1 3.05984 1.13823 
 11865694 1 0.70906 1.03243 
 11865695 1 1.48287 1.08463 
 11865696 1 0.726123 1.04064 
 11865697 0 -1.32542 0.920198 
 11865698 0 1.03236 1.07048 
 11865699 1 1.63008 1.04401 
 11865700 0 0.190572 1.01175 
 11865701 1 3.01863 1.12986 
 11865702 0 -0.553284 0.969239 
 11865703 0 0.832842 1.04757 
 11865704 0 -0.791034 0.953811 
 11865705 1 1.09946 1.05385 
 11865706 1 0.516838 1.02127 
 11865707 1 1.23056 1.08765 
 11865708 1 1.50076 1.06468 
 11865709 1 1.39661 1.05178 
 11865710 0 0.435639 1.02094 
 11865711 0 2.6893 1.14686 
 11865712 1 1.06543 1.04085 
 11865713 1 -0.833165 0.969601 
 11865714 1 1.32007 1.07967 
 11865715 0 1.47582 1.07843 
 11865716 1 0.771934 1.03711 
 11865717 1 2.74643 1.1678 
 11865718 0 -0.305002 0.985281 
 11865719 0 0.728231 1.03843 
 11865720 1 0.0380279 1.00207 
 11865721 1 2.18904 1.1114 
 11865722 1 1.83986 1.10794 
 11865723 1 0.554423 1.03392 
 11865724 1 1.12446 1.04441 
 11865725 0 -0.815154 0.961971 
 11865726 1 2.15581 1.06897 
 11865727 1 0.41723 1.01914 
 11865728 1 0.176165 1.00845 
 11865729 0 1.6469 1.08228 
 11865730 1 1.21148 1.05006 
 11865731 1 1.66234 1.06371 
 11865732 0 -1.56377 0.948851 
 11865733 0 1.57276 1.07458 
 11865734 0 1.59908 1.07854 
 11865735 0 0.121305 1.00372 
 11865736 0 -0.262061 0.983636 
 11865737 1 2.30019 1.12859 
 11865738 0 -0.735795 0.970409 
 11865739 0 0.789037 1.0549 
 11865740 0 0.699326 1.03196 
 11865741 1 0.891702 1.04466 
 11865742 1 0.123985 1.00487 
 11865743 0 -1.45705 0.913151 
 11865744 0 0.341268 1.01357 
 11865745 0 0.505426 1.02703 
 11865746 1 1.81669 1.10254 
 11865747 0 1.58932 1.08897 
 11865748 1 1.05579 1.04555 
 11865749 0 -1.35043 0.919801 
 11865750 0 -0.588732 0.975983 
 11865751 0 -0.505964 0.982133 
 11865752 1 1.69175 1.09558 
 11865753 1 -0.12437 0.992982 
 11865754 0 -0.232608 0.987908 
 11865755 0 0.0644402 1.0033 
 11865756 0 -1.27679 0.941601 
 11865757 1 3.23931 1.18156 
 11865758 1 1.61757 1.11005 
 11865759 0 0.647864 1.02998 
 11865760 1 1.11613 1.04835 
 11865761 1 3.134 1.18077 
 11865762 1 2.78688 1.11143 
 11865763 0 1.27176 1.05719 
 11865764 0 0.977418 1.05056 
 11865765 1 0.511246 1.03157 
 11865766 0 -1.32214 0.9346 
 11865767 0 0.97023 1.03661 
 11865768 1 0.643849 1.02832 
 11865769 0 1.15341 1.0393 
 11865770 0 -1.77266 0.932756 
 11865771 0 -2.04195 0.910376 
 11865772 1 2.9758 1.11926 
 11865773 0 -2.35615 0.863629 
 11865774 1 0.555738 1.02722 
 11865775 1 1.04932 1.0586 
 11865776 1 0.456194 1.01976 
 11865777 1 2.39106 1.1383 
 11865778 1 -1.5424 0.912361 
 11865779 0 1.48731 1.11094 
 11865780 0 -0.504357 0.978974 
 11865781 0 0.422332 1.01945 
 11865782 0 -0.403797 0.985488 
 11865783 1 0.610256 1.04374 
 11865784 1 2.81998 1.1648 
 11865785 1 1.83657 1.09817 
 11865786 0 -1.8344 0.871528 
 11865787 1 2.59543 1.13814 
 11865788 1 1.31014 1.05987 
 11865789 0 1.80167 1.10925 
 11865790 0 0.420486 1.02337 
 11865791 1 -0.485323 0.968699 
 11865792 0 -0.692114 0.963592 
 11865793 0 0.214652 1.00782 
 11865794 0 -0.895245 0.948663 
 11865795 1 0.597893 1.03178 
 11865796 1 -0.297497 0.984352 
 11865797 0 -1.12821 0.932589 
 11865798 1 0.227671 1.01022 
 11865799 1 0.469821 1.02697 
 11865800 0 1.77673 1.06245 
 11865801 0 -0.451766 0.974859 
 11865802 1 2.31245 1.09623 
 11865803 0 -0.966828 0.932276 
 11865804 1 1.84745 1.08548 
 11865805 1 1.55004 1.08237 
 11865806 0 0.965145 1.04302 
 11865807 1 2.07236 1.09023 
 11865808 0 0.111983 1.00744 
 11865809 0 -1.57656 0.918795 
 11865810 0 -0.390109 0.973314 
 11865811 0 0.474888 1.0286 
 11865812 1 0.560061 1.03156 
 11865813 0 1.0336 1.04901 
 11865814 1 1.53589 1.06774 
 11865815 1 1.15211 1.06688 
 11865816 1 0.686917 1.04416 
 11865817 0 0.608369 1.02968 
 11865818 0 -0.116725 0.995566 
 11865819 1 0.547352 1.02684 
 11865820 0 -1.08654 0.944216 
 11865821 0 0.267777 1.01604 
 11865822 0 -2.65556 0.89416 
 11865823 1 0.872659 1.04002 
 11865824 1 1.09874 1.05086 
 11865825 0 -1.65343 0.920606 
 11865826 0 -0.221155 0.986781 
 11865827 1 -0.0935904 0.99366 
 11865828 1 2.65488 1.10213 
 11865829 0 -0.192048 0.991212 
 11865830 1 1.41135 1.06468 
 11865831 1 0.968134 1.03765 
 11865832 1 1.61732 1.05442 
 11865833 1 0.985227 1.06028 
 11865834 1 0.406545 1.01924 
 11865835 1 -0.330604 0.985424 
 11865836 0 0.599276 1.04359 
 11865837 0 -2.55172 0.875979 
 11865838 1 0.139497 1.00602 
 11865839 0 2.09686 1.12994 
 11865840 1 1.30017 1.06071 
 11865841 0 -0.975387 0.94437 
 11865842 0 -1.09393 0.949934 
 11865843 1 1.12944 1.07018 
 11865844 1 0.310513 1.01351 
 11865845 1 2.11691 1.12365 
 11865846 0 0.109167 1.00448 
 11865847 1 -0.171754 0.989372 
 11865848 1 1.14256 1.04969 
 11865849 0 -1.0423 0.934003 
 11865850 0 -0.300378 0.983897 
 11865851 1 3.32418 1.16576 
 11865852 0 -0.203029 0.990444 
 11865853 0 0.954659 1.04136 
 11865854 1 -0.291919 0.985426 
 11865855 0 1.17791 1.08405 
 11865856 1 3.11804 1.13343 
 11865857 0 0.126964 1.0071 
 11865858 0 -1.54948 0.905216 
 11865859 1 1.56059 1.07815 
 11865860 1 0.512583 1.0334 
 11865861 0 -1.17456 0.932368 
 11865862 1 0.383058 1.01725 
 11865863 0 -0.832688 0.959644 
 11865864 0 0.092441 1.00476 
 11865865 1 2.7093 1.14059 
 11865866 0 0.170422 1.01024 
 11865867 0 0.267495 1.01707 
 11865868 1 0.0329728 1.00213 
 11865869 0 -0.364929 0.986035 
 11865870 0 -0.0279028 0.998292 
 11865871 0 -1.80917 0.937325 
 11865872 1 -1.25231 0.936663 
 11865873 0 -0.58202 0.973476 
 11865874 0 -0.207905 0.990452 
 11865875 0 0.736738 1.04463 
 11865876 0 -0.920925 0.945333 
 11865877 1 1.79713 1.06919 
 11865878 1 1.56281 1.09397 
 11865879 1 0.694225 1.05317 
 11865880 0 1.26985 1.08191 
 11865881 1 2.67436 1.16653 
 11865882 0 -0.462967 0.973845 
 11865883 0 1.31876 1.07589 
 11865884 0 -1.30314 0.933261 
 11865885 1 1.6657 1.10297 
 11865886 1 0.53713 1.0313 
 11865887 1 1.50019 1.08563 
 11865888 0 -0.134418 0.988892 
 11865889 1 0.874798 1.03521 
 11865890 0 0.984566 1.04405 
 11865891 0 1.62188 1.04425 
 11865892 1 0.257308 1.01486 
 11865893 0 0.651401 1.03392 
 11865894 1 0.948956 1.0495 
 11865895 1 0.825345 1.04859 
 11865896 1 -0.149601 0.995218 
 11865897 1 3.3079 1.14975 
 11865898 1 2.27614 1.1031 
 11865899 1 3.86164 1.12555 
 11865900 0 -0.919988 0.96558 
 11865901 1 0.73661 1.04279 
 11865902 1 0.349103 1.02072 
 11865903 1 1.56243 1.08515 
 11865904 1 0.458284 1.02621 
 11865905 1 2.70211 1.14377 
 11865906 0 0.274832 1.01041 
 11865907 0 0.404994 1.02872 
 11865908 1 1.56006 1.10367 
 11865909 0 1.56519 1.09619 
 11865910 1 2.33847 1.11508 
 11865911 0 -1.02952 0.917746 
 11865912 1 0.958629 1.04209 
 11865913 0 0.736227 1.0411 
 11865914 1 0.693845 1.03324 
 11865915 0 -0.962294 0.938718 
 11865916 1 -0.693806 0.977925 
 11865917 0 -0.147639 0.991505 
 11865918 1 4.50148 1.20876 
 11865919 1 0.875794 1.04069 
 11865920 1 0.199484 1.01088 
 11865921 0 0.0863522 1.00482 
 11865922 0 1.93874 1.09612 
 11865923 0 -0.0379315 0.997466 
 11865924 1 -0.677799 0.954128 
 11865925 0 -0.1553 0.994059 
 11865926 0 -1.47283 0.916637 
 11865927 1 -0.410892 0.979628 
 11865928 0 0.276884 1.01069 
 11865929 1 2.55042 1.16708 
 11865930 0 -0.828523 0.961035 
 11865931 1 1.19705 1.07951 
 11865932 0 1.09834 1.04948 
 11865933 1 2.4046 1.11318 
 11865934 0 -0.0817114 0.995263 
 11865935 1 2.50957 1.09489 
 11865936 0 -0.632196 0.967041 
 11865937 0 -0.5724 0.958741 
 11865938 0 -1.28191 0.931825 
 11865939 1 0.210137 1.00935 
 11865940 1 -0.756251 0.96537 
 11865941 0 -1.10622 0.9351 
 11865942 0 0.197372 1.01024 
 11865943 0 -0.364126 0.979216 
 11865944 0 -1.19978 0.937944 
 11865945 0 1.64713 1.06612 
 11865946 1 0.444503 1.01892 
 11865947 0 -1.05644 0.946396 
 11865948 1 0.244268 1.00925 
 11865949 1 -0.493915 0.977943 
 11865950 1 0.121166 1.0071 
 11865951 0 -0.0327656 0.997995 
 11865952 1 0.817464 1.04793 
 11865953 0 -0.37396 0.989747 
 11865954 0 -0.13929 0.992889 
 11865955 1 1.55309 1.10004 
 11865956 0 2.33937 1.10979 
 11865957 0 1.44563 1.06381 
 11865958 0 1.69852 1.10214 
 11865959 1 0.130097 1.00844 
 11865960 1 -0.206074 0.985322 
 11865961 0 1.49844 1.06506 
 11865962 0 -0.0120578 0.999406 
 11865963 0 0.285851 1.01455 
 11865964 0 0.987018 1.05877 
 11865965 0 0.542999 1.02805 
 11865966 1 2.61683 1.18226 
 11865967 1 1.11938 1.05485 
 11865968 0 1.04353 1.05346 
 11865969 0 0.570995 1.02562 
 11865970 0 0.527344 1.01956 
 11865971 0 -1.10047 0.938504 
 11865972 0 1.51038 1.07479 
 11865973 1 1.4986 1.05603 
 11865974 1 -0.657431 0.962396 
 11865975 0 -0.713202 0.977542 
 11865976 0 0.0140449 1.00073 
 11865977 0 2.05021 1.12798 
 11865978 0 -0.452131 0.968032 
 11865979 0 1.45017 1.06513 
 11865980 0 -2.31295 0.876421 
 11865981 1 0.885702 1.04912 
 11865982 1 -0.921465 0.934704 
 11865983 1 0.810843 1.03976 
 11865984 0 1.326 1.09432 
 11865985 0 -0.291959 0.988466 
 11865986 1 1.18409 1.0589 
 11865987 0 0.813714 1.04301 
 11865988 0 -1.93472 0.885272 
 11865989 1 0.986443 1.04237 
 11865990 1 0.824114 1.04743 
 11865991 1 0.732223 1.02575 
 11865992 0 -1.04465 0.934532 
 11865993 0 1.23681 1.05842 
 11865994 0 1.92289 1.10194 
 11865995 0 -0.974979 0.95431 
 11865996 1 1.18964 1.07494 
 11865997 0 1.48833 1.06743 
 11865998 1 0.399724 1.02052 
 11865999 0 1.63976 1.08876 
 11866000 1 -0.569723 0.971022 
 11866001 0 0.361788 1.0145 
 11866002 1 2.15551 1.09835 
 11866003 1 1.11794 1.06608 
 11866004 1 2.44721 1.11023 
 11866005 0 0.56287 1.02686 
 11866006 0 -0.715491 0.9659 
 11866007 1 1.15002 1.03855 
 11866008 0 1.34124 1.0614 
 11866009 0 0.68293 1.04567 
 11866010 0 0.372264 1.01554 
 11866011 0 -1.84036 0.923619 
 11866012 0 0.389385 1.0162 
 11866013 1 1.25196 1.06774 
 11866014 0 -0.788017 0.964822 
 11866015 0 0.676138 1.02828 
 11866016 0 -0.00134587 0.999956 
 11866017 0 -0.34331 0.980773 
 11866018 1 -0.636566 0.978702 
 11866019 1 1.07159 1.06279 
 11866020 1 0.502179 1.02179 
 11866021 1 1.33298 1.06403 
 11866022 1 0.203087 1.00749 
 11866023 0 -0.578137 0.982348 
 11866024 0 -1.06896 0.943817 
 11866025 0 1.19327 1.0561 
 11866026 1 2.28124 1.07987 
 11866027 0 -0.465486 0.971275 
 11866028 0 2.43622 1.08997 
 11866029 1 1.95219 1.10798 
 11866030 1 1.20319 1.07585 
 11866031 0 0.968284 1.05378 
 11866032 0 0.458283 1.03139 
 11866033 1 0.239263 1.01105 
 11866034 1 0.792407 1.03559 
 11866035 0 -0.10031 0.995502 
 11866036 1 -0.328915 0.979731 
 11866037 0 -0.741238 0.959638 
 11866038 1 -0.555974 0.970463 
 11866039 0 -0.845166 0.96201 
 11866040 1 1.63922 1.07395 
 11866041 0 0.673363 1.0359 
 11866042 0 0.640442 1.01948 
 11866043 0 0.151523 1.00871 
 11866044 1 0.572677 1.0318 
 11866045 1 2.46462 1.13626 
 11866046 0 -0.20877 0.989714 
 11866047 1 1.99572 1.08649 
 11866048 0 1.73648 1.06745 
 11866049 1 1.31162 1.05581 
 11866050 0 -0.187588 0.989626 
 11866051 0 -1.00726 0.950231 
 11866052 1 0.911005 1.04284 
 11866053 1 0.99973 1.04014 
 11866054 1 1.00138 1.04931 
 11866055 1 2.62832 1.17843 
 11866056 0 -0.363536 0.979122 
 11866057 0 -1.25141 0.938751 
 11866058 1 0.817849 1.04982 
 11866059 1 1.74859 1.09244 
 11866060 1 -0.0977955 0.997789 
 11866061 1 1.95416 1.10793 
 11866062 0 -0.627603 0.972842 
 11866063 1 -0.855025 0.968452 
 11866064 1 2.01304 1.10779 
 11866065 1 1.22014 1.06947 
 11866066 1 0.535427 1.03844 
 11866067 1 4.23823 1.17333 
 11866068 1 3.26145 1.14164 
 11866069 1 2.03704 1.10147 
 11866070 1 0.667864 1.03501 
 11866071 1 0.764133 1.0473 
 11866072 1 1.93556 1.11548 
 11866073 0 1.65717 1.10651 
 11866074 1 2.0278 1.0904 
 11866075 1 -0.0483697 0.998127 
 11866076 1 1.5672 1.07748 
 11866077 1 1.69841 1.08768 
 11866078 1 2.78978 1.17894 
 11866079 1 -0.235122 0.987729 
 11866080 1 2.52775 1.12592 
 11866081 1 1.09814 1.04649 
 11866082 1 0.449649 1.01559 
 11866083 0 0.203487 1.00858 
 11866084 0 -1.15089 0.945183 
 11866085 1 1.34337 1.06906 
 11866086 0 -1.46958 0.915234 
 11866087 1 -0.0368495 0.998143 
 11866088 1 0.77992 1.03426 
 11866089 1 2.73672 1.12458 
 11866090 1 0.355196 1.02214 
 11866091 1 0.848415 1.04688 
 11866092 0 -0.028446 0.99869 
 11866093 1 -0.178478 0.990625 
 11866094 0 -0.50561 0.976944 
 11866095 1 -0.276985 0.990843 
 11866096 0 -0.386812 0.976004 
 11866097 1 2.39693 1.06989 
 11866098 0 -0.0904897 0.996071 
 11866099 1 1.77115 1.07696 
 11866100 0 0.820569 1.03634 
 11866101 0 0.153454 1.00601 
 11866102 1 -0.0540653 0.997029 
 11866103 0 0.305785 1.01193 
 11866104 0 0.926872 1.06598 
 11866105 1 0.0465974 1.0025 
 11866106 0 -1.26023 0.91665 
 11866107 0 0.780949 1.05276 
 11866108 0 0.634452 1.0147 
 11866109 0 0.277424 1.01217 
 11866110 0 2.30929 1.16589 
 11866111 0 1.20889 1.06545 
 11866112 0 1.12222 1.05304 
 11866113 0 -1.4417 0.938161 
 11866114 0 -0.452103 0.977946 
 11866115 0 -0.101684 0.99327 
 11866116 1 1.13039 1.05944 
 11866117 1 0.762592 1.05084 
 11866118 0 -2.36423 0.890829 
 11866119 0 -1.44433 0.929641 
 11866120 1 2.2127 1.15461 
 11866121 0 -0.940515 0.942851 
 11866122 0 1.08431 1.04504 
 11866123 1 0.0941074 1.00562 
 11866124 1 -0.590811 0.974082 
 11866125 1 0.948277 1.04519 
 11866126 1 2.70648 1.12823 
 11866127 1 -0.308521 0.986566 
 11866128 1 2.70695 1.12281 
 11866129 0 -1.79391 0.924593 
 11866130 0 -1.84113 0.92112 
 11866131 0 2.03135 1.0995 
 11866132 1 0.830974 1.04681 
 11866133 1 0.0221759 1.00135 
 11866134 0 1.81503 1.08976 
 11866135 0 -0.701694 0.976 
 11866136 1 1.5253 1.11422 
 11866137 0 -1.41552 0.920528 
 11866138 0 -0.129897 0.993304 
 11866139 0 1.25269 1.05392 
 11866140 0 0.692134 1.04102 
 11866141 0 0.801603 1.0403 
 11866142 0 0.845389 1.04218 
 11866143 0 -0.0396099 0.998038 
 11866144 1 1.34564 1.07451 
 11866145 1 0.793922 1.04401 
 11866146 0 -0.136685 0.992207 
 11866147 0 -0.771333 0.960193 
 11866148 1 0.584784 1.01743 
 11866149 1 0.00693343 1.00045 
 11866150 1 1.23613 1.08187 
 11866151 1 4.45555 1.2832 
 11866152 1 0.586277 1.0223 
 11866153 1 0.401461 1.01993 
 11866154 1 0.278993 1.01329 
 11866155 0 -0.410865 0.979051 
 11866156 0 -0.504997 0.96866 
 11866157 0 1.3296 1.06278 
 11866158 1 1.53071 1.0772 
 11866159 0 0.338485 1.01798 
 11866160 0 -2.2139 0.892724 
 11866161 0 -0.129107 0.993856 
 11866162 1 1.28008 1.05875 
 11866163 1 0.933345 1.06821 
 11866164 0 1.70644 1.08727 
 11866165 0 -0.44352 0.980672 
 11866166 0 1.02491 1.05492 
 11866167 0 0.347323 1.02048 
 11866168 1 2.01914 1.11897 
 11866169 0 0.682634 1.02669 
 11866170 0 -1.01754 0.945112 
 11866171 0 -0.0259241 0.998456 
 11866172 1 0.295631 1.02111 
 11866173 1 -1.53166 0.917194 
 11866174 1 1.3369 1.03586 
 11866175 0 1.21466 1.07072 
 11866176 1 2.28979 1.08023 
 11866177 1 1.7312 1.10262 
 11866178 1 0.602484 1.03253 
 11866179 0 -0.178493 0.9943 
 11866180 0 -0.942542 0.949449 
 11866181 0 -0.427167 0.985776 
 11866182 1 1.01157 1.05774 
 11866183 1 1.91452 1.11037 
 11866184 0 1.07483 1.05277 
 11866185 1 -1.39926 0.926532 
 11866186 0 0.340653 1.0222 
 11866187 1 2.78519 1.12555 
 11866188 0 -1.71125 0.922044 
 11866189 0 0.364025 1.01622 
 11866190 0 1.20104 1.0542 
 11866191 1 -1.26969 0.932363 
 11866192 1 1.63925 1.10055 
 11866193 0 0.147502 1.00684 
 11866194 1 0.602427 1.03195 
 11866195 1 1.75602 1.09202 
 11866196 1 0.694482 1.02627 
 11866197 0 0.484394 1.02472 
 11866198 0 0.210474 1.01121 
 11866199 1 0.548594 1.03203 
 11866200 1 1.58392 1.1067 
 11866201 1 2.20253 1.10172 
 11866202 1 2.00565 1.1092 
 11866203 0 1.10118 1.05434 
 11866204 1 -0.556163 0.97156 
 11866205 0 1.70902 1.0935 
 11866206 1 1.17945 1.05836 
 11866207 0 1.72288 1.09571 
 11866208 1 -0.596752 0.954849 
 11866209 1 0.907034 1.05695 
 11866210 0 -0.516181 0.970761 
 11866211 0 -0.550996 0.976464 
 11866212 1 0.419815 1.02344 
 11866213 0 -0.616134 0.97016 
 11866214 0 0.335509 1.01963 
 11866215 1 -0.684935 0.963109 
 11866216 1 1.58522 1.09275 
 11866217 1 3.03837 1.0803 
 11866218 0 0.459624 1.02038 
 11866219 0 -0.63399 0.965488 
 11866220 1 -0.533337 0.973043 
 11866221 1 0.585135 1.02883 
 11866222 0 -1.26173 0.925816 
 11866223 1 0.232369 1.00753 
 11866224 0 -0.587443 0.969605 
 11866225 0 0.0310841 1.00149 
 11866226 0 0.341046 1.013 
 11866227 0 0.282227 1.01999 
 11866228 0 -2.12681 0.86289 
 11866229 0 0.532258 1.0183 
 11866230 1 0.620868 1.03961 
 11866231 0 2.55286 1.15847 
 11866232 0 -1.18596 0.934932 
 11866233 1 1.0687 1.04222 
 11866234 0 0.462881 1.01699 
 11866235 0 -0.137372 0.993913 
 11866236 1 0.970248 1.0496 
 11866237 0 0.955589 1.05044 
 11866238 1 0.800636 1.03914 
 11866239 0 1.00409 1.05238 
 11866240 0 -0.00958954 0.999551 
 11866241 1 0.277652 1.01379 
 11866242 0 -1.72274 0.895947 
 11866243 1 0.916304 1.03852 
 11866244 1 0.856884 1.04822 
 11866245 1 1.21745 1.05809 
 11866246 1 1.56491 1.07654 
 11866247 0 -0.111211 0.994745 
 11866248 1 -0.355034 0.987466 
 11866249 0 -1.70266 0.899139 
 11866250 0 1.08085 1.05433 
 11866251 1 -0.851801 0.949336 
 11866252 1 1.30031 1.0842 
 11866253 0 0.296671 1.01023 
 11866254 1 -0.967761 0.936685 
 11866255 1 0.50906 1.03163 
 11866256 0 1.27007 1.06253 
 11866257 1 2.40897 1.12318 
 11866258 0 0.338236 1.01766 
 11866259 1 1.33772 1.07806 
 11866260 0 0.37792 1.01924 
 11866261 0 -2.84851 0.917872 
 11866262 1 1.20967 1.06462 
 11866263 0 1.33332 1.0711 
 11866264 0 -0.459875 0.980033 
 11866265 0 0.601705 1.02931 
 11866266 1 1.43952 1.04256 
 11866267 0 -0.382195 0.969755 
 11866268 1 2.54948 1.10253 
 11866269 0 0.283594 1.01348 
 11866270 1 1.80102 1.10033 
 11866271 1 2.0196 1.09309 
 11866272 0 0.0361995 1.00208 
 11866273 1 0.301552 1.0188 
 11866274 1 1.40098 1.06029 
 11866275 0 -0.510327 0.976642 
 11866276 0 -0.570894 0.973318 
 11866277 1 2.01751 1.08781 
 11866278 1 0.552102 1.03994 
 11866279 1 0.222613 1.00934 
 11866280 0 -1.43559 0.935504 
 11866281 0 -0.332982 0.985777 
 11866282 0 -0.120772 0.996069 
 11866283 1 0.447024 1.01986 
 11866284 0 -2.02943 0.898205 
 11866285 1 1.29992 1.06644 
 11866286 1 2.39553 1.07576 
 11866287 0 0.468478 1.02231 
 11866288 0 0.839413 1.05176 
 11866289 1 1.47126 1.07735 
 11866290 1 0.794821 1.03468 
 11866291 0 -1.23571 0.936244 
 11866292 0 0.670077 1.03268 
 11866293 1 0.731639 1.03621 
 11866294 1 2.66162 1.12793 
 11866295 1 2.8414 1.14154 
 11866296 1 1.39789 1.09592 
 11866297 0 0.364645 1.0205 
 11866298 0 -1.01557 0.969515 
 11866299 0 0.277237 1.01498 
 11866300 0 -0.740214 0.963219 
 11866301 1 2.05729 1.13373 
 11866302 0 0.29 1.01994 
 11866303 0 -0.898831 0.951024 
 11866304 1 2.39774 1.14162 
 11866305 1 0.299645 1.01119 
 11866306 0 -1.81463 0.919355 
 11866307 1 1.02565 1.04825 
 11866308 0 2.30587 1.09727 
 11866309 0 0.34709 1.01514 
 11866310 0 0.468257 1.02549 
 11866311 1 0.315986 1.01945 
 11866312 0 1.4564 1.08097 
 11866313 0 2.26357 1.14483 
 11866314 1 0.722447 1.03507 
 11866315 1 2.30319 1.06821 
 11866316 0 -0.198219 0.990223 
 11866317 1 0.132477 1.00702 
 11866318 0 0.308522 1.01578 
 11866319 1 0.652544 1.04226 
 11866320 0 1.23699 1.05649 
 11866321 0 0.364084 1.01902 
 11866322 1 -0.636048 0.958161 
 11866323 0 0.460062 1.02104 
 11866324 1 1.3083 1.06646 
 11866325 0 1.33831 1.05568 
 11866326 1 2.01658 1.06402 
 11866327 0 0.315556 1.00873 
 11866328 1 0.546914 1.02141 
 11866329 1 2.69331 1.13043 
 11866330 0 -2.08831 0.920146 
 11866331 1 0.162039 1.0088 
 11866332 0 1.29475 1.07828 
 11866333 1 2.15097 1.10299 
 11866334 0 0.996995 1.06889 
 11866335 1 2.39894 1.09958 
 11866336 0 -1.25148 0.945818 
 11866337 0 1.27608 1.08185 
 11866338 1 -0.481739 0.971475 
 11866339 0 -0.108012 0.996527 
 11866340 0 -1.50154 0.937779 
 11866341 0 0.206538 1.00903 
 11866342 0 0.635906 1.03834 
 11866343 0 0.644128 1.02807 
 11866344 0 -1.04639 0.942101 
 11866345 0 -0.287699 0.983716 
 11866346 1 -0.133489 0.993306 
 11866347 1 1.41544 1.07589 
 11866348 0 -1.79121 0.895817 
 11866349 0 0.580161 1.03258 
 11866350 0 0.495493 1.02609 
 11866351 0 -0.0367454 0.998946 
 11866352 1 1.75274 1.07414 
 11866353 0 -0.371623 0.980153 
 11866354 1 3.03268 1.15036 
 11866355 1 0.710717 1.04083 
 11866356 0 -1.4735 0.926482 
 11866357 1 0.955721 1.06052 
 11866358 1 1.09863 1.0567 
 11866359 1 1.99526 1.0953 
 11866360 0 -0.617789 0.958404 
 11866361 0 0.472932 1.02284 
 11866362 0 -1.70005 0.919032 
 11866363 1 1.68443 1.07164 
 11866364 0 1.78613 1.08522 
 11866365 0 0.0363414 1.00105 
 11866366 0 0.751363 1.04544 
 11866367 1 1.31334 1.07068 
 11866368 0 -0.89111 0.95871 
 11866369 1 -0.484857 0.962967 
 11866370 0 -1.20273 0.943428 
 11866371 0 0.648894 1.03362 
 11866372 1 1.66513 1.08527 
 11866373 1 -0.888389 0.95229 
 11866374 1 -0.657573 0.979224 
 11866375 0 -1.77399 0.936272 
 11866376 0 0.820163 1.03212 
 11866377 0 -0.748714 0.953354 
 11866378 1 2.34669 1.08407 
 11866379 1 -0.0479992 0.997605 
 11866380 1 1.1423 1.06931 
 11866381 1 1.00598 1.05635 
 11866382 1 0.741608 1.03227 
 11866383 0 -0.836687 0.96955 
 11866384 1 -0.312209 0.982984 
 11866385 1 -1.3767 0.934219 
 11866386 1 1.10739 1.05279 
 11866387 1 0.52545 1.0238 
 11866388 0 0.0192351 1.00094 
 11866389 0 1.03769 1.06196 
 11866390 1 0.682534 1.01818 
 11866391 0 -1.32881 0.947343 
 11866392 1 0.866842 1.05025 
 11866393 0 -0.990504 0.959798 
 11866394 1 1.62227 1.10683 
 11866395 0 0.29732 1.02195 
 11866396 1 0.739851 1.04247 
 11866397 0 1.05464 1.04775 
 11866398 0 0.14826 1.00584 
 11866399 0 -1.14716 0.957036 
 11866400 1 -0.00756045 0.999612 
 11866401 0 -0.421339 0.974534 
 11866402 0 -0.572551 0.965677 
 11866403 0 -0.07447 0.995145 
 11866404 1 1.91377 1.10269 
 11866405 1 0.0815353 1.00458 
 11866406 1 1.05211 1.05145 
 11866407 0 0.504454 1.02815 
 11866408 1 -0.132802 0.993031 
 11866409 0 -3.1783 0.885824 
 11866410 1 1.32064 1.08915 
 11866411 0 0.382458 1.01679 
 11866412 0 1.36573 1.07005 
 11866413 1 0.691015 1.01984 
 11866414 0 -0.131692 0.990976 
 11866415 1 2.76259 1.14345 
 11866416 0 -1.41053 0.918153 
 11866417 1 1.12062 1.04608 
 11866418 0 1.06818 1.04572 
 11866419 0 1.3609 1.07625 
 11866420 1 2.4837 1.12635 
