index geno pheno fit
 4705 1 -0.154709 0.993836 
 4706 0 1.6694 1.109 
 4707 1 -0.097866 0.993762 
 4708 1 2.03667 1.11025 
 4709 1 0.226462 1.01008 
 4710 0 0.340083 1.01863 
 4711 0 0.486667 1.02421 
 4712 0 -0.817112 0.954462 
 4713 1 2.20546 1.11045 
 4714 1 1.27691 1.07931 
 4715 0 1.08374 1.04517 
 4716 1 1.37708 1.04757 
 4717 1 1.35116 1.09693 
 4718 1 1.86276 1.11977 
 4719 0 -0.396722 0.972235 
 4720 0 -0.281892 0.983821 
 4721 0 -0.376072 0.981877 
 4722 0 0.0551892 1.00263 
 4723 0 1.80654 1.07448 
 4724 0 -0.662427 0.961017 
 4725 1 2.5049 1.12849 
 4726 0 -1.55168 0.925285 
 4727 1 0.679706 1.03543 
 4728 0 0.416695 1.01945 
 4729 1 0.263324 1.01253 
 4730 0 -0.229374 0.984434 
 4731 0 0.714105 1.03866 
 4732 0 0.680503 1.04325 
 4733 0 0.165456 1.00867 
 4734 0 -0.222093 0.986271 
 4735 0 0.240601 1.01009 
 4736 1 1.89988 1.10181 
 4737 0 0.543697 1.03768 
 4738 1 0.0457478 1.00197 
 4739 0 -0.613623 0.963206 
 4740 1 1.71838 1.08732 
 4741 1 -1.18353 0.931209 
 4742 1 0.76331 1.03945 
 4743 0 -1.833 0.900432 
 4744 0 1.02078 1.04428 
 4745 0 0.433895 1.02194 
 4746 1 0.428576 1.02494 
 4747 0 -0.431478 0.980593 
 4748 1 0.491663 1.02281 
 4749 1 1.28473 1.0691 
 4750 1 0.680754 1.03705 
 4751 1 1.08328 1.03244 
 4752 1 0.392157 1.0125 
 4753 1 0.318717 1.01687 
 4754 0 -0.0243103 0.998632 
 4755 1 1.31567 1.08123 
 4756 0 -0.253643 0.985273 
 4757 1 -0.389032 0.982139 
 4758 1 0.875524 1.04475 
 4759 1 0.0346704 1.00167 
 4760 1 0.625205 1.0281 
 4761 1 0.604679 1.03414 
 4762 1 -0.0433096 0.997741 
 4763 0 -0.140427 0.991865 
 4764 1 1.69613 1.09092 
 4765 1 1.72686 1.08522 
 4766 1 0.556883 1.02461 
 4767 1 0.985555 1.03791 
 4768 1 0.530898 1.02657 
 4769 0 0.365118 1.01623 
 4770 0 0.969633 1.04071 
 4771 1 1.27469 1.06456 
 4772 0 -2.02047 0.894245 
 4773 1 0.862586 1.04149 
 4774 0 0.486749 1.0177 
 4775 1 1.06093 1.04471 
 4776 1 1.64859 1.10281 
 4777 1 0.32182 1.01732 
 4778 0 -0.0801458 0.99773 
 4779 0 -0.832268 0.947929 
 4780 1 1.40003 1.06359 
 4781 1 1.15996 1.04258 
 4782 1 1.48681 1.0916 
 4783 0 -0.478578 0.977928 
 4784 1 -0.013571 0.999561 
 4785 0 -2.51561 0.864984 
 4786 1 1.32982 1.05866 
 4787 1 1.38586 1.08864 
 4788 1 0.0699223 1.00343 
 4789 1 1.80756 1.0797 
 4790 0 1.04978 1.04632 
 4791 1 2.31451 1.10182 
 4792 0 0.764374 1.02985 
 4793 1 -0.00867269 0.999469 
 4794 0 1.15011 1.07227 
 4795 1 1.07862 1.05059 
 4796 1 0.567977 1.03214 
 4797 1 0.695095 1.02709 
 4798 1 2.88561 1.09428 
 4799 0 -0.533783 0.981008 
 4800 1 -0.182233 0.990431 
 4801 0 -0.103509 0.992971 
 4802 0 -0.409656 0.981082 
 4803 1 2.85625 1.12923 
 4804 1 0.31992 1.01371 
 4805 1 0.468352 1.01946 
 4806 0 -0.52644 0.973537 
 4807 1 1.2944 1.0502 
 4808 1 1.81298 1.09437 
 4809 0 0.359248 1.01905 
 4810 1 0.710883 1.05092 
 4811 0 -0.33198 0.987928 
 4812 1 1.1451 1.05797 
 4813 0 0.0237975 1.00112 
 4814 1 -0.0595533 0.997568 
 4815 0 1.88939 1.07867 
 4816 1 1.8952 1.11385 
 4817 1 1.63108 1.09628 
 4818 0 -3.82372 0.823598 
 4819 1 1.60662 1.08485 
 4820 1 1.18598 1.05644 
 4821 1 1.06277 1.06248 
 4822 1 1.91602 1.11361 
 4823 1 1.37248 1.06596 
 4824 1 -0.398387 0.978927 
 4825 0 0.042696 1.00234 
 4826 0 0.468073 1.02316 
 4827 1 0.476854 1.01571 
 4828 1 1.58328 1.11587 
 4829 0 0.237217 1.01506 
 4830 1 0.767629 1.04559 
 4831 1 0.0312763 1.00162 
 4832 0 1.91464 1.1202 
 4833 1 1.18194 1.04449 
 4834 0 -0.259686 0.982348 
 4835 1 1.07865 1.06075 
 4836 0 -1.67132 0.931322 
 4837 1 0.568412 1.03275 
 4838 1 -0.0371951 0.998294 
 4839 1 -1.89081 0.896245 
 4840 0 -0.228154 0.99067 
 4841 1 1.16619 1.05812 
 4842 0 2.10394 1.09147 
 4843 0 -2.38982 0.903633 
 4844 0 0.720137 1.0152 
 4845 1 1.40343 1.0677 
 4846 0 0.133228 1.00542 
 4847 1 0.399598 1.01672 
 4848 1 1.06937 1.04342 
 4849 1 0.257184 1.01661 
 4850 1 0.950778 1.05416 
 4851 1 2.15785 1.08212 
 4852 0 -0.0047074 0.999715 
 4853 0 -0.408186 0.975743 
 4854 0 -0.16636 0.993664 
 4855 1 0.791628 1.04726 
 4856 1 0.709325 1.03963 
 4857 1 -0.660983 0.96462 
 4858 0 -1.45572 0.937062 
 4859 1 0.0570665 1.00288 
 4860 1 0.556995 1.02701 
 4861 1 1.95252 1.1199 
 4862 0 0.929966 1.03644 
 4863 1 0.901957 1.04006 
 4864 1 1.48948 1.06233 
 4865 0 -0.590289 0.968354 
 4866 0 -0.437418 0.985979 
 4867 1 2.73711 1.13519 
 4868 1 1.41997 1.07912 
 4869 1 1.96245 1.0962 
 4870 0 0.167262 1.00966 
 4871 0 -0.483315 0.975726 
 4872 1 2.21441 1.11892 
 4873 1 0.204687 1.01041 
 4874 0 -0.425631 0.977906 
 4875 1 2.19666 1.11803 
 4876 1 0.490233 1.02774 
 4877 1 1.1346 1.07755 
 4878 1 1.40422 1.05445 
 4879 1 -0.239424 0.989207 
 4880 0 -0.709324 0.956499 
 4881 1 1.1358 1.06171 
 4882 0 -2.46867 0.90893 
 4883 1 1.29174 1.04144 
 4884 0 0.027811 1.00143 
 4885 1 2.24321 1.11778 
 4886 0 0.271358 1.0105 
 4887 1 -0.721378 0.961032 
 4888 1 1.19575 1.07386 
 4889 0 -0.434901 0.979124 
 4890 1 1.28078 1.05849 
 4891 0 -0.036929 0.997838 
 4892 0 -1.23803 0.943955 
 4893 1 1.66248 1.10798 
 4894 0 1.1414 1.04542 
 4895 1 0.0775825 1.00645 
 4896 1 1.8293 1.09806 
 4897 1 2.83433 1.10936 
 4898 1 1.80243 1.08192 
 4899 1 -0.566556 0.976152 
 4900 0 1.03587 1.06263 
 4901 1 1.35065 1.09535 
 4902 0 0.685644 1.0328 
 4903 1 0.759485 1.03187 
 4904 1 1.24323 1.05946 
 4905 0 0.739883 1.0388 
 4906 0 0.121253 1.00477 
 4907 1 1.06214 1.07925 
 4908 1 1.73769 1.07919 
 4909 1 0.683978 1.03714 
 4910 0 -0.0814879 0.996079 
 4911 0 -0.530956 0.966935 
 4912 1 0.58993 1.04216 
 4913 1 1.92594 1.08408 
 4914 1 1.14473 1.062 
 4915 0 -0.970431 0.940369 
 4916 1 2.24798 1.09709 
 4917 0 -0.350989 0.982765 
 4918 0 -1.1019 0.94629 
 4919 1 0.584427 1.03581 
 4920 0 -0.231379 0.980479 
 4921 0 1.01903 1.05545 
 4922 1 1.36862 1.07332 
 4923 1 0.66294 1.04362 
 4924 0 0.303822 1.01894 
 4925 0 -0.603332 0.978647 
 4926 0 -0.768679 0.965752 
 4927 1 2.16043 1.10695 
 4928 0 -0.593631 0.96903 
 4929 1 1.36529 1.06753 
 4930 0 -1.54626 0.926735 
 4931 0 -1.41333 0.919199 
 4932 1 0.546988 1.03225 
 4933 1 0.663196 1.02491 
 4934 1 1.38164 1.06281 
 4935 1 2.01261 1.11016 
 4936 0 -0.625147 0.972196 
 4937 0 -1.23607 0.931507 
 4938 0 -1.60966 0.912873 
 4939 0 2.11644 1.10345 
 4940 1 0.972296 1.04652 
 4941 1 0.794397 1.04187 
 4942 1 3.02771 1.11658 
 4943 1 1.22118 1.0512 
 4944 0 1.25706 1.0904 
 4945 0 -0.619679 0.952914 
 4946 1 1.18567 1.05059 
 4947 1 0.00893344 1.00034 
 4948 1 1.62699 1.08745 
 4949 1 0.409208 1.01799 
 4950 1 1.03311 1.05309 
 4951 0 0.762267 1.04053 
 4952 0 -0.915109 0.958226 
 4953 1 -0.373477 0.979006 
 4954 0 0.93525 1.04136 
 4955 0 -0.203697 0.991236 
 4956 0 1.30112 1.07542 
 4957 1 1.82101 1.06665 
 4958 0 -1.66717 0.893693 
 4959 0 -0.0307968 0.998547 
 4960 1 1.73219 1.08152 
 4961 0 -0.649619 0.958698 
 4962 1 1.21085 1.05756 
 4963 1 0.491909 1.0232 
 4964 1 0.454472 1.0296 
 4965 0 -1.20757 0.962498 
 4966 1 2.01151 1.09739 
 4967 0 0.359317 1.0158 
 4968 0 -1.46559 0.92257 
 4969 0 0.874556 1.05246 
 4970 0 -0.14366 0.992579 
 4971 0 0.303503 1.01352 
 4972 0 0.479244 1.01728 
 4973 0 0.940333 1.04814 
 4974 0 -0.405236 0.980551 
 4975 1 1.26536 1.0703 
 4976 0 -0.419429 0.977963 
 4977 1 2.4968 1.10827 
 4978 0 -1.34052 0.922541 
 4979 1 1.39913 1.06785 
 4980 0 0.487373 1.01973 
 4981 1 1.83929 1.12344 
 4982 0 -0.490476 0.973112 
 4983 0 -0.948169 0.936878 
 4984 1 -0.530812 0.972053 
 4985 0 1.34813 1.07531 
 4986 1 1.44789 1.07329 
 4987 1 0.00868087 1.00054 
 4988 0 1.90697 1.13567 
 4989 0 0.98078 1.05012 
 4990 1 2.02593 1.11404 
 4991 1 2.58064 1.1536 
 4992 0 -0.957706 0.941528 
 4993 0 0.438815 1.01807 
 4994 1 -0.376338 0.982374 
 4995 0 -0.683536 0.96245 
 4996 0 -0.351167 0.983052 
 4997 0 0.233024 1.01105 
 4998 1 0.73303 1.03907 
 4999 0 -0.312312 0.984613 
 5000 1 1.7398 1.07146 
 5001 0 -0.271437 0.9829 
 5002 0 -1.44476 0.92514 
 5003 1 -0.257262 0.988315 
 5004 1 -0.314679 0.98552 
 5005 1 0.646224 1.02674 
 5006 1 0.925073 1.05087 
 5007 0 -1.78036 0.883167 
 5008 1 0.0240581 1.00126 
 5009 1 0.523266 1.03788 
 5010 0 1.33501 1.06305 
 5011 0 -0.6562 0.968411 
 5012 0 -2.32705 0.912256 
 5013 0 2.14222 1.12347 
 5014 0 0.291529 1.01835 
 5015 0 -0.803972 0.947744 
 5016 1 1.7015 1.09753 
 5017 0 -0.750092 0.960986 
 5018 1 1.44593 1.09588 
 5019 0 0.642343 1.03851 
 5020 0 1.76195 1.07991 
 5021 1 2.53407 1.1381 
 5022 0 0.273764 1.01371 
 5023 1 -1.15584 0.937112 
 5024 1 1.5163 1.05116 
 5025 0 0.309509 1.01387 
 5026 1 2.19919 1.10243 
 5027 1 1.22154 1.08049 
 5028 0 -1.18387 0.95495 
 5029 0 -0.750056 0.959774 
 5030 1 2.19267 1.07911 
 5031 0 0.877943 1.04869 
 5032 0 1.18792 1.05263 
 5033 1 -0.0502842 0.997275 
 5034 0 1.02598 1.04859 
 5035 0 1.79046 1.11215 
 5036 0 -0.506558 0.97655 
 5037 0 -0.304671 0.984812 
 5038 0 0.754552 1.0379 
 5039 0 1.32823 1.06432 
 5040 1 1.44302 1.0578 
 5041 1 0.61467 1.03614 
 5042 0 -0.742526 0.955654 
 5043 0 1.01264 1.03917 
 5044 0 1.66719 1.08222 
 5045 1 0.0986771 1.0066 
 5046 1 1.87073 1.13212 
 5047 1 0.56947 1.02734 
 5048 0 0.908565 1.04531 
 5049 0 -1.24954 0.927249 
 5050 1 0.608377 1.03247 
 5051 1 0.283571 1.01118 
 5052 1 0.259431 1.01289 
 5053 1 1.63025 1.09223 
 5054 0 0.633704 1.02843 
 5055 1 1.00863 1.05482 
 5056 0 0.793365 1.04348 
 5057 0 0.34879 1.01283 
 5058 1 0.777613 1.02197 
 5059 0 -0.309293 0.985517 
 5060 0 -0.396289 0.985596 
 5061 0 -0.677035 0.957138 
 5062 1 1.67474 1.09838 
 5063 0 -0.0346511 0.998641 
 5064 0 -1.16531 0.915369 
 5065 1 -0.658512 0.976428 
 5066 0 0.404348 1.02077 
 5067 1 1.58201 1.06504 
 5068 1 0.450638 1.01965 
 5069 1 0.351847 1.01807 
 5070 0 -0.901486 0.940168 
 5071 0 -2.71034 0.897272 
 5072 0 0.592659 1.02273 
 5073 1 1.09659 1.06202 
 5074 0 1.81339 1.08937 
 5075 1 0.976633 1.05222 
 5076 1 1.08293 1.04592 
 5077 0 -0.2782 0.986415 
 5078 1 1.63567 1.06337 
 5079 0 -0.112594 0.996786 
 5080 1 1.46056 1.09192 
 5081 1 2.34713 1.13608 
 5082 1 1.61092 1.0963 
 5083 1 1.3543 1.06143 
 5084 0 2.13078 1.12481 
 5085 0 -0.735313 0.962694 
 5086 1 1.06468 1.04423 
 5087 1 1.23311 1.05032 
 5088 0 0.366699 1.0169 
 5089 0 -0.77193 0.968633 
 5090 1 1.84123 1.08704 
 5091 0 -0.841854 0.945708 
 5092 1 1.02884 1.06735 
 5093 1 1.72062 1.08767 
 5094 1 0.777588 1.05265 
 5095 1 -0.0695648 0.995704 
 5096 1 1.69352 1.07878 
 5097 1 1.71719 1.07241 
 5098 0 0.898961 1.04868 
 5099 0 -1.13515 0.961288 
 5100 1 1.54895 1.07127 
 5101 1 -0.636974 0.962411 
 5102 1 -0.0806706 0.996554 
 5103 1 2.0464 1.12291 
 5104 0 -0.707632 0.966288 
 5105 0 1.24761 1.06782 
 5106 1 0.791051 1.03831 
 5107 1 -0.861889 0.957668 
 5108 1 0.288957 1.01372 
 5109 1 0.723507 1.03512 
 5110 1 1.036 1.03926 
 5111 1 0.777231 1.0366 
 5112 1 2.27138 1.08879 
 5113 0 -1.23486 0.953788 
 5114 0 2.84957 1.12861 
 5115 0 2.91609 1.15217 
 5116 0 0.0853951 1.0035 
 5117 0 -0.797899 0.951212 
 5118 1 -0.176339 0.989387 
 5119 1 2.10737 1.13093 
 5120 0 -2.48151 0.889833 
 5121 1 1.07829 1.03803 
 5122 1 1.96801 1.103 
 5123 0 0.427818 1.02337 
 5124 0 0.0930573 1.00412 
 5125 1 0.634214 1.03099 
 5126 0 -1.93806 0.901836 
 5127 0 -1.92895 0.916803 
 5128 1 -0.869367 0.949451 
 5129 0 -0.803637 0.96909 
 5130 0 0.722077 1.03991 
 5131 1 1.36089 1.08974 
 5132 0 -1.01649 0.956404 
 5133 1 0.976571 1.05764 
 5134 1 -0.109407 0.995796 
 5135 1 2.29296 1.11691 
 5136 1 1.67239 1.09729 
 5137 0 -0.832521 0.964689 
 5138 0 2.43945 1.09506 
 5139 1 0.0608354 1.00287 
 5140 0 -0.558728 0.97249 
 5141 1 0.451446 1.01798 
 5142 0 0.700506 1.03334 
 5143 1 2.06957 1.10737 
 5144 1 0.230747 1.01381 
 5145 0 -0.521129 0.989105 
 5146 1 0.965825 1.05087 
 5147 1 -0.124202 0.994258 
 5148 1 0.893263 1.03574 
 5149 0 0.143112 1.00727 
 5150 0 -0.0430913 0.997242 
 5151 0 -0.329772 0.982112 
 5152 0 0.035616 1.00193 
 5153 1 0.471599 1.02849 
 5154 1 -0.0264889 0.998459 
 5155 0 1.17981 1.06365 
 5156 0 0.855672 1.03769 
 5157 1 0.133045 1.00665 
 5158 1 0.137035 1.00931 
 5159 1 -0.0165817 0.999363 
 5160 0 1.56533 1.05701 
 5161 1 1.53138 1.04546 
 5162 0 -0.22254 0.988726 
 5163 0 -0.954425 0.953031 
 5164 1 1.1282 1.08089 
 5165 1 0.55917 1.02808 
 5166 0 -0.474296 0.981248 
 5167 1 1.71412 1.07802 
 5168 1 1.79484 1.09406 
 5169 0 -0.463415 0.972126 
 5170 1 -0.233704 0.990595 
 5171 0 -1.89266 0.924855 
 5172 0 1.09167 1.03342 
 5173 1 0.639509 1.02999 
 5174 1 0.718337 1.03736 
 5175 0 0.375498 1.01702 
 5176 0 0.925318 1.05262 
 5177 1 3.33145 1.15273 
 5178 0 -1.93174 0.880494 
 5179 1 1.6685 1.09013 
 5180 0 1.22542 1.05657 
 5181 0 0.935217 1.06103 
 5182 0 -1.91896 0.914372 
 5183 1 2.10577 1.11229 
 5184 1 1.93207 1.10193 
 5185 1 1.88504 1.09698 
 5186 0 0.19437 1.00897 
 5187 0 1.09858 1.04596 
 5188 1 0.0257833 1.0015 
 5189 1 1.11972 1.05524 
 5190 1 0.89915 1.02822 
 5191 1 0.900765 1.0551 
 5192 1 0.497451 1.02991 
 5193 1 0.192061 1.00871 
 5194 0 0.264651 1.01096 
 5195 0 0.675942 1.03743 
 5196 1 0.952717 1.04568 
 5197 1 1.67367 1.08488 
 5198 1 -0.379084 0.984083 
 5199 0 0.733208 1.04353 
 5200 0 -0.847197 0.955977 
 5201 0 0.25554 1.01624 
 5202 0 0.401238 1.01861 
 5203 1 1.65757 1.0516 
 5204 1 2.27471 1.09025 
 5205 1 1.37178 1.07615 
 5206 0 1.27616 1.05912 
 5207 1 -0.447094 0.972486 
 5208 1 1.64002 1.08692 
 5209 0 -0.885274 0.951676 
 5210 1 0.317939 1.01564 
 5211 1 0.912039 1.05971 
 5212 0 -0.460605 0.976882 
 5213 1 -0.363701 0.983044 
 5214 1 0.406587 1.01298 
 5215 0 -0.665115 0.969013 
 5216 1 -0.0434754 0.998226 
 5217 0 0.624785 1.03332 
 5218 0 0.845915 1.04092 
 5219 1 2.17807 1.08647 
 5220 1 1.42709 1.09562 
 5221 1 0.685189 1.03569 
 5222 0 0.285758 1.01785 
 5223 0 -0.35337 0.980986 
 5224 0 -0.761566 0.963531 
 5225 1 0.235062 1.00971 
 5226 1 2.06286 1.11077 
 5227 1 0.872307 1.04798 
 5228 0 -0.50971 0.975027 
 5229 0 -0.637593 0.967133 
 5230 1 -0.0100362 0.99958 
 5231 1 1.70609 1.07147 
 5232 1 1.21023 1.06991 
 5233 0 -0.412587 0.977235 
 5234 1 1.30508 1.04268 
 5235 0 -0.218149 0.992652 
 5236 1 0.181373 1.00963 
 5237 0 -0.51334 0.967634 
 5238 0 -1.667 0.898066 
 5239 0 0.790843 1.03406 
 5240 0 -1.23014 0.955193 
 5241 1 1.91729 1.06343 
 5242 0 -0.578506 0.975746 
 5243 0 0.878678 1.05682 
 5244 1 2.35043 1.15079 
 5245 0 -1.89762 0.909359 
 5246 1 0.909173 1.05443 
 5247 1 1.69796 1.12111 
 5248 0 0.734918 1.03694 
 5249 0 0.339883 1.01909 
 5250 1 1.13426 1.06102 
 5251 0 1.29294 1.05873 
 5252 0 -0.606726 0.973617 
 5253 0 -1.20827 0.942441 
 5254 1 2.10485 1.12368 
 5255 1 -0.446311 0.978049 
 5256 0 -0.316196 0.985546 
 5257 1 -0.117895 0.994197 
 5258 1 0.207301 1.00587 
 5259 0 -1.34049 0.936591 
 5260 1 -0.548997 0.975633 
 5261 1 2.04162 1.11063 
 5262 0 0.796097 1.02164 
 5263 1 0.460838 1.02796 
 5264 0 0.356341 1.01648 
 5265 1 0.61978 1.04173 
 5266 1 2.75456 1.14522 
 5267 1 1.75175 1.06486 
 5268 0 0.104631 1.00342 
 5269 0 -0.401549 0.986998 
 5270 1 1.30407 1.05669 
 5271 1 -0.10215 0.994559 
 5272 0 -0.0558488 0.997289 
 5273 0 2.27076 1.10025 
 5274 0 -0.548156 0.964867 
 5275 0 -0.844098 0.955309 
 5276 1 2.40019 1.09902 
 5277 1 1.02156 1.04071 
 5278 1 1.27169 1.05459 
 5279 0 1.02821 1.03742 
 5280 0 0.569616 1.04421 
 5281 1 -0.67123 0.976645 
 5282 1 0.531385 1.02842 
 5283 0 -0.212689 0.982231 
 5284 1 -0.607897 0.962726 
 5285 0 -0.153699 0.993055 
 5286 0 -1.30824 0.932764 
 5287 1 0.200307 1.0086 
 5288 1 1.6867 1.093 
 5289 0 -0.69622 0.958175 
 5290 0 2.6529 1.07603 
 5291 0 0.85766 1.04855 
 5292 0 -0.91167 0.956717 
 5293 1 3.06117 1.13754 
 5294 1 1.27347 1.05729 
 5295 1 1.70663 1.07363 
 5296 1 0.469536 1.02551 
 5297 1 1.61766 1.09963 
 5298 0 -0.00879098 0.999453 
 5299 0 -0.801781 0.956906 
 5300 0 0.228585 1.01065 
 5301 0 0.823792 1.049 
 5302 0 -0.348684 0.980749 
 5303 0 1.29882 1.07501 
 5304 1 2.87533 1.11532 
 5305 1 3.06895 1.13172 
 5306 0 0.165535 1.00734 
 5307 0 -1.08358 0.953796 
 5308 1 2.84353 1.19887 
 5309 0 -0.546877 0.970681 
 5310 1 0.496445 1.02555 
 5311 0 -0.539157 0.972706 
 5312 0 0.0907606 1.00569 
 5313 0 0.320312 1.02111 
 5314 0 0.475669 1.02729 
 5315 0 -0.611136 0.973256 
 5316 0 0.487745 1.0195 
 5317 0 0.395805 1.01376 
 5318 0 0.163616 1.00832 
 5319 0 1.62087 1.08159 
 5320 1 0.34299 1.01362 
 5321 1 -0.322509 0.984687 
 5322 0 1.77602 1.09475 
 5323 1 0.384238 1.01866 
 5324 0 -0.97409 0.959386 
 5325 0 -0.425301 0.979666 
 5326 0 -0.779896 0.97291 
 5327 0 -0.329117 0.980005 
 5328 1 -0.727269 0.97484 
 5329 0 -0.372302 0.983045 
 5330 0 0.745519 1.03878 
 5331 1 0.819062 1.02728 
 5332 0 0.564306 1.02428 
 5333 0 -0.439995 0.991806 
 5334 0 0.612854 1.01841 
 5335 0 -0.188822 0.990286 
 5336 0 0.628806 1.02073 
 5337 1 1.54 1.0626 
 5338 0 -1.04378 0.941615 
 5339 0 1.3451 1.05616 
 5340 0 -0.680688 0.964494 
 5341 1 0.894203 1.04862 
 5342 0 -0.808592 0.962254 
 5343 0 -0.53048 0.978243 
 5344 0 -0.683938 0.963493 
 5345 0 0.0719643 1.00453 
 5346 0 1.01665 1.06561 
 5347 1 1.96447 1.0841 
 5348 1 1.8034 1.07949 
 5349 1 2.06503 1.11235 
 5350 0 -0.944939 0.953374 
 5351 0 1.30236 1.06979 
 5352 0 -1.14725 0.95981 
 5353 1 0.935888 1.05173 
 5354 0 -0.35175 0.980943 
 5355 1 0.947313 1.03144 
 5356 1 2.6619 1.16478 
 5357 0 -0.548747 0.972489 
 5358 1 1.17246 1.06547 
 5359 1 1.59348 1.06895 
 5360 1 0.274251 1.01566 
 5361 0 1.07586 1.07331 
 5362 1 1.14905 1.04973 
 5363 1 0.19905 1.00981 
 5364 1 2.1412 1.09942 
 5365 1 1.18804 1.06429 
 5366 1 0.310045 1.01738 
 5367 1 -0.111777 0.994122 
 5368 0 -0.000577426 0.999974 
 5369 0 0.483351 1.02298 
 5370 1 0.756746 1.03538 
 5371 1 1.67584 1.07289 
 5372 1 0.506669 1.0364 
 5373 1 2.48818 1.13934 
 5374 0 0.148585 1.00666 
 5375 0 0.366892 1.02166 
 5376 0 1.02511 1.04811 
 5377 0 -0.638762 0.970285 
 5378 1 -0.593781 0.976101 
 5379 1 3.08158 1.1431 
 5380 0 0.165956 1.00711 
 5381 1 -0.426793 0.983685 
 5382 1 0.419352 1.02431 
 5383 1 0.15742 1.00692 
 5384 1 0.114922 1.00603 
 5385 1 -0.786127 0.966083 
 5386 1 0.0261176 1.00133 
 5387 1 0.385651 1.01808 
 5388 1 0.853408 1.04112 
 5389 0 0.352554 1.01371 
 5390 0 1.43524 1.05691 
 5391 0 -0.70112 0.95405 
 5392 0 -1.76178 0.914847 
 5393 0 -0.470917 0.978483 
 5394 0 0.269174 1.01005 
 5395 1 3.04332 1.11426 
 5396 0 0.46989 1.01491 
 5397 1 2.21159 1.10487 
 5398 1 -0.751585 0.969143 
 5399 0 -0.211648 0.987937 
 5400 1 1.22402 1.07065 
 5401 1 2.47833 1.13911 
 5402 0 0.489305 1.01704 
 5403 0 -0.852669 0.963007 
 5404 0 1.35019 1.07648 
 5405 0 -0.783667 0.95435 
 5406 1 2.23155 1.13486 
 5407 0 -1.58144 0.939753 
 5408 0 0.302918 1.01176 
 5409 0 -0.689292 0.971166 
 5410 1 1.95949 1.13048 
 5411 1 0.728404 1.0337 
 5412 1 -0.228421 0.985628 
 5413 1 1.67668 1.08901 
 5414 1 1.88639 1.13735 
 5415 1 2.27364 1.07107 
 5416 1 2.29636 1.13157 
 5417 0 -1.07367 0.953467 
 5418 0 0.747082 1.03805 
 5419 0 1.09399 1.05797 
 5420 1 2.43544 1.1031 
 5421 1 0.515728 1.02983 
 5422 0 -0.163205 0.990383 
 5423 0 0.271218 1.01492 
 5424 1 0.570316 1.02518 
 5425 1 0.52297 1.02304 
 5426 0 0.372412 1.01972 
 5427 0 -0.55714 0.965295 
 5428 1 -0.910595 0.956239 
 5429 1 1.27418 1.04452 
 5430 1 0.361386 1.01984 
 5431 1 1.11152 1.05942 
 5432 0 -1.06699 0.956953 
 5433 1 3.07086 1.18227 
 5434 0 -2.21535 0.882665 
 5435 1 2.34908 1.13174 
 5436 1 -0.677154 0.965795 
 5437 1 1.73953 1.09826 
 5438 0 0.780705 1.04563 
 5439 0 1.18034 1.04362 
 5440 1 0.995663 1.04148 
 5441 1 2.48864 1.17747 
 5442 0 0.433465 1.01895 
 5443 0 0.916524 1.05408 
 5444 1 -0.162654 0.989548 
 5445 1 0.592428 1.03667 
 5446 1 -0.146462 0.99163 
 5447 0 -1.00557 0.939719 
 5448 0 -0.716727 0.954409 
 5449 0 0.553567 1.028 
 5450 1 0.0400161 1.00197 
 5451 0 1.09375 1.05601 
 5452 0 1.48854 1.08468 
 5453 0 1.25653 1.05904 
 5454 0 0.716397 1.03367 
 5455 1 -1.77517 0.916144 
 5456 1 2.82151 1.14808 
 5457 1 0.0114532 1.00056 
 5458 1 1.77962 1.0774 
 5459 1 1.48156 1.10421 
 5460 1 2.37095 1.06477 
 5461 0 -0.494012 0.972921 
 5462 1 -0.876075 0.979731 
 5463 0 -0.563853 0.980084 
 5464 1 1.55196 1.1019 
 5465 0 -1.38993 0.94081 
 5466 0 0.71126 1.03266 
 5467 0 -1.36763 0.930013 
 5468 0 0.0310563 1.00173 
 5469 1 0.831424 1.03236 
 5470 0 -0.424087 0.974001 
 5471 0 -0.333536 0.982673 
 5472 0 0.398393 1.02168 
 5473 0 1.59828 1.07689 
 5474 1 1.51252 1.0607 
 5475 1 1.95579 1.12294 
 5476 1 -0.319933 0.987872 
 5477 0 0.39325 1.01369 
 5478 1 -0.495831 0.965709 
 5479 0 1.79495 1.06956 
 5480 0 -0.860961 0.965169 
 5481 0 0.157815 1.00641 
 5482 0 0.228925 1.00957 
 5483 0 0.447692 1.01488 
 5484 1 1.3451 1.0598 
 5485 0 0.362106 1.01924 
 5486 0 1.25743 1.0603 
 5487 0 -0.248936 0.984524 
 5488 0 0.418846 1.01961 
 5489 1 -1.12825 0.95573 
 5490 1 1.88615 1.06145 
 5491 1 0.839165 1.03123 
 5492 1 2.04501 1.09704 
 5493 1 1.62002 1.03341 
 5494 0 -0.924817 0.947772 
 5495 1 -0.095301 0.995803 
 5496 0 -0.0590207 0.996567 
 5497 0 -2.84835 0.92207 
 5498 1 0.097705 1.00512 
 5499 0 -0.0836504 0.997108 
 5500 0 0.725756 1.02805 
 5501 1 1.36055 1.05443 
 5502 1 0.503765 1.03175 
 5503 1 -0.177006 0.992555 
 5504 1 -0.0714452 0.995671 
 5505 1 -0.176339 0.988877 
 5506 0 -0.140487 0.995058 
 5507 1 0.816334 1.06561 
 5508 1 -0.632713 0.983492 
 5509 0 0.783878 1.03074 
